,timestamp,dap
19,1528747200,59.09
20,1528750800,60.51
21,1528754400,62.78
22,1528758000,60.59
23,1528761600,50.66
0,1528765200,56.09
1,1528768800,52.01
2,1528772400,51.92
3,1528776000,51.42
4,1528779600,51.18
5,1528783200,51.48
6,1528786800,55.14
7,1528790400,55.02
8,1528794000,60.11
9,1528797600,60.51
10,1528801200,60.11
11,1528804800,60.11
12,1528808400,60.11
13,1528812000,59.0
14,1528815600,55.41
15,1528819200,51.5
16,1528822800,50.98
17,1528826400,51.62
18,1528830000,52.93
19,1528833600,54.08
20,1528837200,52.78
21,1528840800,58.39
22,1528844400,55.15
23,1528848000,51.71
0,1528851600,50.38
1,1528855200,51.0
2,1528858800,50.0
3,1528862400,48.0
4,1528866000,48.0
5,1528869600,49.65
6,1528873200,51.94
7,1528876800,54.05
8,1528880400,55.77
9,1528884000,55.2
10,1528887600,54.94
11,1528891200,55.0
12,1528894800,53.29
13,1528898400,54.05
14,1528902000,55.0
15,1528905600,53.85
16,1528909200,53.01
17,1528912800,52.7
18,1528916400,52.7
19,1528920000,54.94
20,1528923600,53.73
21,1528927200,55.09
22,1528930800,54.53
23,1528934400,58.24
0,1528938000,57.26
1,1528941600,57.05
2,1528945200,55.09
3,1528948800,54.98
4,1528952400,54.87
5,1528956000,55.09
6,1528959600,57.39
7,1528963200,54.98
8,1528966800,56.65
9,1528970400,58.75
10,1528974000,58.54
11,1528977600,58.5
12,1528981200,59.51
13,1528984800,59.29
14,1528988400,58.75
15,1528992000,59.67
16,1528995600,59.67
17,1528999200,59.67
18,1529002800,58.7
19,1529006400,57.02
20,1529010000,58.7
21,1529013600,60.11
22,1529017200,59.67
23,1529020800,53.12
0,1529024400,56.89
1,1529028000,57.38
2,1529031600,56.47
3,1529035200,55.19
4,1529038800,55.2
5,1529042400,56.89
6,1529046000,56.74
7,1529049600,59.92
8,1529053200,61.9
9,1529056800,61.76
10,1529060400,60.67
11,1529064000,60.46
12,1529067600,60.89
13,1529071200,60.54
14,1529074800,59.5
15,1529078400,57.51
16,1529082000,56.23
17,1529085600,56.69
18,1529089200,56.23
19,1529092800,56.35
20,1529096400,56.1
21,1529100000,56.49
22,1529103600,56.53
23,1529107200,52.15
0,1529110800,51.84
1,1529114400,51.22
2,1529118000,51.4
3,1529121600,51.1
4,1529125200,51.6
5,1529128800,51.4
6,1529132400,54.0
7,1529136000,51.63
8,1529139600,52.06
9,1529143200,52.19
10,1529146800,54.02
11,1529150400,55.0
12,1529154000,55.0
13,1529157600,55.0
14,1529161200,57.0
15,1529164800,52.11
16,1529168400,51.7
17,1529172000,51.2
18,1529175600,51.39
19,1529179200,51.18
20,1529182800,52.0
21,1529186400,56.9
22,1529190000,54.9
23,1529193600,45.5
0,1529197200,47.4
1,1529200800,48.0
2,1529204400,44.1
3,1529208000,43.49
4,1529211600,42.74
5,1529215200,42.61
6,1529218800,41.98
7,1529222400,41.98
8,1529226000,42.99
9,1529229600,44.1
10,1529233200,44.1
11,1529236800,44.76
12,1529240400,46.89
13,1529244000,50.0
14,1529247600,47.5
15,1529251200,46.89
16,1529254800,46.89
17,1529258400,46.89
18,1529262000,42.99
19,1529265600,42.99
20,1529269200,43.99
21,1529272800,50.4
22,1529276400,53.07
23,1529280000,51.42
0,1529283600,55.23
1,1529287200,54.38
2,1529290800,53.13
3,1529294400,46.89
4,1529298000,46.89
5,1529301600,52.0
6,1529305200,54.97
7,1529308800,55.73
8,1529312400,55.48
9,1529316000,55.48
10,1529319600,55.13
11,1529323200,55.7
12,1529326800,57.47
13,1529330400,57.47
14,1529334000,56.87
15,1529337600,56.66
16,1529341200,55.7
17,1529344800,55.7
18,1529348400,55.73
19,1529352000,55.23
20,1529355600,56.4
21,1529359200,57.34
22,1529362800,55.0
23,1529366400,58.43
0,1529370000,50.86
1,1529373600,46.89
2,1529377200,42.99
3,1529380800,42.61
4,1529384400,42.6
5,1529388000,43.69
6,1529391600,49.57
7,1529395200,51.75
8,1529398800,53.42
9,1529402400,54.89
10,1529406000,56.66
11,1529409600,58.02
12,1529413200,59.29
13,1529416800,60.3
14,1529420400,59.69
15,1529424000,59.77
16,1529427600,59.98
17,1529431200,60.0
18,1529434800,59.52
19,1529438400,59.01
20,1529442000,59.52
21,1529445600,60.78
22,1529449200,59.69
23,1529452800,59.7
0,1529456400,61.3
1,1529460000,61.14
2,1529463600,60.17
3,1529467200,60.03
4,1529470800,60.13
5,1529474400,60.5
6,1529478000,61.89
7,1529481600,62.22
8,1529485200,62.83
9,1529488800,62.59
10,1529492400,62.23
11,1529496000,62.0
12,1529499600,62.41
13,1529503200,62.16
14,1529506800,61.87
15,1529510400,61.92
16,1529514000,61.74
17,1529517600,61.74
18,1529521200,61.39
19,1529524800,61.14
20,1529528400,61.39
21,1529532000,61.99
22,1529535600,61.46
23,1529539200,58.68
0,1529542800,60.17
1,1529546400,60.0
2,1529550000,60.0
3,1529553600,59.92
4,1529557200,59.67
5,1529560800,59.67
6,1529564400,60.09
7,1529568000,60.49
8,1529571600,61.14
9,1529575200,61.97
10,1529578800,61.39
11,1529582400,61.5
12,1529586000,61.99
13,1529589600,61.97
14,1529593200,61.83
15,1529596800,61.83
16,1529600400,61.99
17,1529604000,61.83
18,1529607600,61.0
19,1529611200,60.8
20,1529614800,60.69
21,1529618400,61.39
22,1529622000,60.69
23,1529625600,59.69
0,1529629200,59.92
1,1529632800,59.12
2,1529636400,58.19
3,1529640000,55.3
4,1529643600,55.01
5,1529647200,55.3
6,1529650800,58.68
7,1529654400,60.1
8,1529658000,60.41
9,1529661600,60.89
10,1529665200,61.14
11,1529668800,61.49
12,1529672400,62.01
13,1529676000,61.5
14,1529679600,60.92
15,1529683200,60.77
16,1529686800,60.92
17,1529690400,60.65
18,1529694000,60.27
19,1529697600,60.27
20,1529701200,60.41
21,1529704800,60.3
22,1529708400,60.23
23,1529712000,59.03
0,1529715600,52.35
1,1529719200,51.15
2,1529722800,51.02
3,1529726400,51.43
4,1529730000,51.5
5,1529733600,52.0
6,1529737200,51.02
7,1529740800,51.2
8,1529744400,55.0
9,1529748000,58.57
10,1529751600,60.1
11,1529755200,60.17
12,1529758800,60.17
13,1529762400,60.4
14,1529766000,60.1
15,1529769600,60.1
16,1529773200,59.19
17,1529776800,59.09
18,1529780400,59.19
19,1529784000,59.69
20,1529787600,59.09
21,1529791200,59.98
22,1529794800,60.1
23,1529798400,60.41
0,1529802000,60.17
1,1529805600,60.0
2,1529809200,59.12
3,1529812800,58.68
4,1529816400,58.68
5,1529820000,59.09
6,1529823600,58.68
7,1529827200,56.0
8,1529830800,58.18
9,1529834400,58.68
10,1529838000,59.19
11,1529841600,59.09
12,1529845200,59.69
13,1529848800,60.1
14,1529852400,60.1
15,1529856000,59.96
16,1529859600,59.19
17,1529863200,58.45
18,1529866800,58.43
19,1529870400,58.99
20,1529874000,60.09
21,1529877600,60.41
22,1529881200,61.14
23,1529884800,62.45
0,1529888400,60.89
1,1529892000,59.46
2,1529895600,56.4
3,1529899200,53.0
4,1529902800,52.87
5,1529906400,54.9
6,1529910000,58.89
7,1529913600,61.68
8,1529917200,63.43
9,1529920800,64.36
10,1529924400,64.24
11,1529928000,63.94
12,1529931600,64.36
13,1529935200,64.36
14,1529938800,64.01
15,1529942400,63.9
16,1529946000,63.8
17,1529949600,63.68
18,1529953200,63.17
19,1529956800,63.05
20,1529960400,63.05
21,1529964000,63.36
22,1529967600,62.93
23,1529971200,61.14
0,1529974800,62.9
1,1529978400,61.3
2,1529982000,60.17
3,1529985600,59.89
4,1529989200,60.17
5,1529992800,61.02
6,1529996400,61.24
7,1530000000,63.17
8,1530003600,63.69
9,1530007200,64.17
10,1530010800,63.87
11,1530014400,63.87
12,1530018000,64.2
13,1530021600,64.1
14,1530025200,63.87
15,1530028800,63.45
16,1530032400,63.02
17,1530036000,62.99
18,1530039600,62.66
19,1530043200,62.59
20,1530046800,63.17
21,1530050400,63.87
22,1530054000,63.68
23,1530057600,61.0
0,1530061200,62.32
1,1530064800,61.33
2,1530068400,60.89
3,1530072000,60.17
4,1530075600,60.17
5,1530079200,60.96
6,1530082800,60.96
7,1530086400,62.41
8,1530090000,63.45
9,1530093600,63.45
10,1530097200,63.49
11,1530100800,63.75
12,1530104400,64.3
13,1530108000,64.24
14,1530111600,63.8
15,1530115200,63.49
16,1530118800,63.6
17,1530122400,63.49
18,1530126000,63.01
19,1530129600,63.01
20,1530133200,62.62
21,1530136800,62.45
22,1530140400,63.11
23,1530144000,61.14
0,1530147600,61.42
1,1530151200,60.17
2,1530154800,59.73
3,1530158400,58.49
4,1530162000,58.18
5,1530165600,58.68
6,1530169200,59.19
7,1530172800,60.0
8,1530176400,62.32
9,1530180000,63.17
10,1530183600,63.36
11,1530187200,63.5
12,1530190800,63.9
13,1530194400,63.5
14,1530198000,63.29
15,1530201600,63.17
16,1530205200,63.17
17,1530208800,63.09
18,1530212400,62.8
19,1530216000,62.3
20,1530219600,62.01
21,1530223200,62.93
22,1530226800,62.99
23,1530230400,61.89
0,1530234000,61.89
1,1530237600,60.43
2,1530241200,59.98
3,1530244800,59.18
4,1530248400,59.01
5,1530252000,60.13
6,1530255600,61.14
7,1530259200,61.76
8,1530262800,63.17
9,1530266400,63.17
10,1530270000,63.19
11,1530273600,63.17
12,1530277200,63.19
13,1530280800,63.17
14,1530284400,62.64
15,1530288000,62.01
16,1530291600,62.01
17,1530295200,62.01
18,1530298800,62.0
19,1530302400,61.14
20,1530306000,61.89
21,1530309600,62.0
22,1530313200,62.52
23,1530316800,62.96
0,1530320400,62.81
1,1530324000,61.69
2,1530327600,60.89
3,1530331200,60.43
4,1530334800,59.19
5,1530338400,58.68
6,1530342000,57.89
7,1530345600,56.82
8,1530349200,56.69
9,1530352800,57.89
10,1530356400,57.89
11,1530360000,57.89
12,1530363600,58.0
13,1530367200,57.89
14,1530370800,57.89
15,1530374400,55.58
16,1530378000,54.15
17,1530381600,54.5
18,1530385200,56.96
19,1530388800,58.34
20,1530392400,61.01
21,1530396000,61.89
22,1530399600,62.64
23,1530403200,62.78
0,1530406800,62.0
1,1530410400,61.14
2,1530414000,60.89
3,1530417600,58.68
4,1530421200,58.43
5,1530424800,58.34
6,1530428400,56.69
7,1530432000,52.99
8,1530435600,52.99
9,1530439200,55.19
10,1530442800,55.19
11,1530446400,55.67
12,1530450000,55.19
13,1530453600,55.0
14,1530457200,55.0
15,1530460800,51.33
16,1530464400,50.19
17,1530468000,50.15
18,1530471600,50.25
19,1530475200,52.09
20,1530478800,55.75
21,1530482400,61.14
22,1530486000,63.19
23,1530489600,62.41
0,1530493200,58.69
1,1530496800,54.41
2,1530500400,52.09
3,1530504000,52.08
4,1530507600,52.09
5,1530511200,54.41
6,1530514800,59.16
7,1530518400,59.41
8,1530522000,60.69
9,1530525600,62.45
10,1530529200,62.32
11,1530532800,62.41
12,1530536400,62.78
13,1530540000,61.9
14,1530543600,62.01
15,1530547200,62.01
16,1530550800,61.9
17,1530554400,62.19
18,1530558000,62.36
19,1530561600,62.19
20,1530565200,62.01
21,1530568800,61.12
22,1530572400,62.45
23,1530576000,61.45
0,1530579600,61.14
1,1530583200,59.19
2,1530586800,57.89
3,1530590400,56.25
4,1530594000,56.0
5,1530597600,58.0
6,1530601200,59.19
7,1530604800,59.01
8,1530608400,61.89
9,1530612000,63.0
10,1530615600,62.96
11,1530619200,63.01
12,1530622800,62.78
13,1530626400,62.52
14,1530630000,62.01
15,1530633600,61.89
16,1530637200,61.96
17,1530640800,62.0
18,1530644400,63.17
19,1530648000,62.93
20,1530651600,63.03
21,1530655200,62.69
22,1530658800,63.87
23,1530662400,58.68
0,1530666000,61.4
1,1530669600,59.19
2,1530673200,59.09
3,1530676800,59.19
4,1530680400,59.19
5,1530684000,60.0
6,1530687600,60.15
7,1530691200,59.98
8,1530694800,62.19
9,1530698400,63.12
10,1530702000,63.3
11,1530705600,63.49
12,1530709200,62.83
13,1530712800,62.5
14,1530716400,62.01
15,1530720000,61.14
16,1530723600,60.5
17,1530727200,60.83
18,1530730800,60.83
19,1530734400,60.38
20,1530738000,59.93
21,1530741600,58.59
22,1530745200,62.01
23,1530748800,61.85
0,1530752400,56.88
1,1530756000,52.09
2,1530759600,51.75
3,1530763200,51.79
4,1530766800,51.63
5,1530770400,52.34
6,1530774000,55.35
7,1530777600,57.71
8,1530781200,61.21
9,1530784800,61.21
10,1530788400,61.85
11,1530792000,62.09
12,1530795600,61.89
13,1530799200,62.01
14,1530802800,62.19
15,1530806400,62.64
16,1530810000,62.19
17,1530813600,62.12
18,1530817200,61.99
19,1530820800,61.75
20,1530824400,61.4
21,1530828000,61.79
22,1530831600,61.86
23,1530835200,60.55
0,1530838800,61.03
1,1530842400,58.01
2,1530846000,56.08
3,1530849600,55.0
4,1530853200,54.43
5,1530856800,56.9
6,1530860400,60.15
7,1530864000,59.4
8,1530867600,61.4
9,1530871200,62.0
10,1530874800,62.0
11,1530878400,62.41
12,1530882000,63.01
13,1530885600,63.09
14,1530889200,62.64
15,1530892800,62.18
16,1530896400,61.9
17,1530900000,61.7
18,1530903600,61.4
19,1530907200,61.25
20,1530910800,61.86
21,1530914400,62.0
22,1530918000,61.4
23,1530921600,60.29
0,1530925200,61.81
1,1530928800,60.55
2,1530932400,61.21
3,1530936000,61.14
4,1530939600,61.1
5,1530943200,61.14
6,1530946800,60.55
7,1530950400,60.0
8,1530954000,60.02
9,1530957600,61.1
10,1530961200,61.21
11,1530964800,61.14
12,1530968400,61.1
13,1530972000,61.21
14,1530975600,61.12
15,1530979200,60.5
16,1530982800,60.0
17,1530986400,59.51
18,1530990000,59.51
19,1530993600,59.51
20,1530997200,60.22
21,1531000800,61.14
22,1531004400,61.4
23,1531008000,61.4
0,1531011600,58.68
1,1531015200,56.93
2,1531018800,55.06
3,1531022400,52.41
4,1531026000,52.0
5,1531029600,52.0
6,1531033200,52.02
7,1531036800,51.17
8,1531040400,52.27
9,1531044000,53.58
10,1531047600,57.6
11,1531051200,60.07
12,1531054800,60.95
13,1531058400,60.97
14,1531062000,61.14
15,1531065600,60.95
16,1531069200,60.15
17,1531072800,60.95
18,1531076400,60.0
19,1531080000,60.03
20,1531083600,57.6
21,1531087200,61.4
22,1531090800,62.27
23,1531094400,61.86
0,1531098000,61.4
1,1531101600,58.15
2,1531105200,53.27
3,1531108800,52.05
4,1531112400,51.98
5,1531116000,52.26
6,1531119600,58.18
7,1531123200,61.55
8,1531126800,62.89
9,1531130400,63.17
10,1531134000,63.91
11,1531137600,64.5
12,1531141200,64.86
13,1531144800,64.95
14,1531148400,64.75
15,1531152000,64.1
16,1531155600,63.91
17,1531159200,63.67
18,1531162800,63.01
19,1531166400,62.64
20,1531170000,62.41
21,1531173600,62.97
22,1531177200,63.17
23,1531180800,61.14
0,1531184400,61.14
1,1531188000,56.9
2,1531191600,54.18
3,1531195200,52.74
4,1531198800,52.3
5,1531202400,53.26
6,1531206000,57.93
7,1531209600,60.69
8,1531213200,62.0
9,1531216800,63.17
10,1531220400,63.17
11,1531224000,63.57
12,1531227600,64.09
13,1531231200,64.71
14,1531234800,64.02
15,1531238400,63.8
16,1531242000,63.53
17,1531245600,63.17
18,1531249200,62.24
19,1531252800,61.76
20,1531256400,61.89
21,1531260000,62.64
22,1531263600,62.49
23,1531267200,61.89
0,1531270800,61.0
1,1531274400,54.44
2,1531278000,52.31
3,1531281600,51.79
4,1531285200,51.66
5,1531288800,51.91
6,1531292400,56.83
7,1531296000,61.14
8,1531299600,63.17
9,1531303200,63.91
10,1531306800,63.8
11,1531310400,64.03
12,1531314000,65.5
13,1531317600,65.73
14,1531321200,65.01
15,1531324800,64.02
16,1531328400,63.67
17,1531332000,63.01
18,1531335600,62.46
19,1531339200,61.9
20,1531342800,62.49
21,1531346400,63.49
22,1531350000,63.49
23,1531353600,62.64
0,1531357200,62.0
1,1531360800,61.14
2,1531364400,58.0
3,1531368000,57.0
4,1531371600,56.95
5,1531375200,57.93
6,1531378800,61.5
7,1531382400,63.17
8,1531386000,65.02
9,1531389600,65.75
10,1531393200,66.51
11,1531396800,66.69
12,1531400400,68.0
13,1531404000,68.05
14,1531407600,67.94
15,1531411200,66.85
16,1531414800,66.67
17,1531418400,66.09
18,1531422000,65.01
19,1531425600,64.35
20,1531429200,64.67
21,1531432800,65.01
22,1531436400,64.67
23,1531440000,63.91
0,1531443600,61.86
1,1531447200,60.26
2,1531450800,57.93
3,1531454400,56.21
4,1531458000,56.01
5,1531461600,57.93
6,1531465200,61.54
7,1531468800,63.01
8,1531472400,65.0
9,1531476000,66.09
10,1531479600,65.89
11,1531483200,66.0
12,1531486800,66.69
13,1531490400,66.69
14,1531494000,65.17
15,1531497600,65.02
16,1531501200,64.94
17,1531504800,64.94
18,1531508400,63.99
19,1531512000,63.8
20,1531515600,64.5
21,1531519200,65.22
22,1531522800,65.17
23,1531526400,63.23
0,1531530000,64.39
1,1531533600,63.43
2,1531537200,62.86
3,1531540800,62.24
4,1531544400,62.14
5,1531548000,62.0
6,1531551600,61.15
7,1531555200,61.18
8,1531558800,62.14
9,1531562400,62.76
10,1531566000,63.69
11,1531569600,63.81
12,1531573200,63.81
13,1531576800,63.04
14,1531580400,62.7
15,1531584000,61.81
16,1531587600,60.01
17,1531591200,59.0
18,1531594800,58.43
19,1531598400,59.96
20,1531602000,62.14
21,1531605600,63.13
22,1531609200,63.86
23,1531612800,59.01
0,1531616400,63.69
1,1531620000,62.21
2,1531623600,61.15
3,1531627200,60.95
4,1531630800,58.0
5,1531634400,58.43
6,1531638000,58.07
7,1531641600,57.75
8,1531645200,61.0
9,1531648800,62.16
10,1531652400,62.45
11,1531656000,63.04
12,1531659600,63.01
13,1531663200,63.0
14,1531666800,62.14
15,1531670400,58.0
16,1531674000,54.83
17,1531677600,52.0
18,1531681200,51.72
19,1531684800,54.25
20,1531688400,56.05
21,1531692000,59.01
22,1531695600,62.86
23,1531699200,64.56
0,1531702800,60.0
1,1531706400,52.84
2,1531710000,50.35
3,1531713600,50.0
4,1531717200,49.83
5,1531720800,50.0
6,1531724400,53.05
7,1531728000,58.09
8,1531731600,62.16
9,1531735200,62.75
10,1531738800,62.86
11,1531742400,63.0
12,1531746000,63.6
13,1531749600,63.9
14,1531753200,63.78
15,1531756800,63.31
16,1531760400,64.0
17,1531764000,64.39
18,1531767600,64.0
19,1531771200,64.0
20,1531774800,64.5
21,1531778400,65.22
22,1531782000,65.69
23,1531785600,60.57
0,1531789200,63.03
1,1531792800,61.15
2,1531796400,57.46
3,1531800000,56.85
4,1531803600,56.0
5,1531807200,56.85
6,1531810800,61.15
7,1531814400,62.86
8,1531818000,64.59
9,1531821600,65.36
10,1531825200,65.69
11,1531828800,65.69
12,1531832400,66.76
13,1531836000,66.94
14,1531839600,66.01
15,1531843200,65.67
16,1531846800,65.36
17,1531850400,65.0
18,1531854000,64.46
19,1531857600,63.9
20,1531861200,64.02
21,1531864800,64.46
22,1531868400,63.97
23,1531872000,65.36
0,1531875600,60.62
1,1531879200,56.85
2,1531882800,55.0
3,1531886400,54.65
4,1531890000,54.65
5,1531893600,55.53
6,1531897200,61.15
7,1531900800,64.0
8,1531904400,65.52
9,1531908000,66.69
10,1531911600,66.69
11,1531915200,66.69
12,1531918800,66.69
13,1531922400,66.76
14,1531926000,66.07
15,1531929600,65.61
16,1531933200,65.61
17,1531936800,65.67
18,1531940400,65.2
19,1531944000,64.69
20,1531947600,65.32
21,1531951200,66.1
22,1531954800,65.69
23,1531958400,63.68
0,1531962000,64.46
1,1531965600,63.18
2,1531969200,62.0
3,1531972800,59.4
4,1531976400,59.4
5,1531980000,61.15
6,1531983600,63.9
7,1531987200,64.46
8,1531990800,65.9
9,1531994400,67.02
10,1531998000,66.89
11,1532001600,66.69
12,1532005200,67.02
13,1532008800,66.69
14,1532012400,65.69
15,1532016000,65.59
16,1532019600,65.21
17,1532023200,64.69
18,1532026800,64.14
19,1532030400,63.9
20,1532034000,64.07
21,1532037600,64.39
22,1532041200,64.33
23,1532044800,62.12
0,1532048400,62.21
1,1532052000,58.0
2,1532055600,56.85
3,1532059200,55.99
4,1532062800,55.68
5,1532066400,56.85
6,1532070000,61.36
7,1532073600,63.01
8,1532077200,64.46
9,1532080800,65.67
10,1532084400,65.96
11,1532088000,65.96
12,1532091600,66.49
13,1532095200,66.3
14,1532098800,64.81
15,1532102400,63.9
16,1532106000,62.5
17,1532109600,61.17
18,1532113200,58.5
19,1532116800,58.95
20,1532120400,60.99
21,1532124000,62.5
22,1532127600,63.0
23,1532131200,63.5
0,1532134800,62.14
1,1532138400,60.0
2,1532142000,57.93
3,1532145600,58.01
4,1532149200,58.01
5,1532152800,58.68
6,1532156400,60.0
7,1532160000,60.01
8,1532163600,61.15
9,1532167200,62.76
10,1532170800,63.86
11,1532174400,63.9
12,1532178000,64.21
13,1532181600,64.21
14,1532185200,64.14
15,1532188800,63.01
16,1532192400,62.14
17,1532196000,60.89
18,1532199600,59.58
19,1532203200,60.89
20,1532206800,62.21
21,1532210400,63.19
22,1532214000,64.14
23,1532217600,62.14
0,1532221200,64.14
1,1532224800,62.91
2,1532228400,61.66
3,1532232000,59.41
4,1532235600,57.93
5,1532239200,57.56
6,1532242800,56.7
7,1532246400,54.6
8,1532250000,57.09
9,1532253600,57.81
10,1532257200,57.5
11,1532260800,58.07
12,1532264400,61.0
13,1532268000,62.21
14,1532271600,62.21
15,1532275200,61.15
16,1532278800,60.16
17,1532282400,58.5
18,1532286000,57.09
19,1532289600,57.46
20,1532293200,58.43
21,1532296800,62.14
22,1532300400,64.14
23,1532304000,65.36
0,1532307600,62.14
1,1532311200,58.14
2,1532314800,55.51
3,1532318400,54.48
4,1532322000,53.93
5,1532325600,54.48
6,1532329200,58.18
7,1532332800,62.76
8,1532336400,65.59
9,1532340000,66.8
10,1532343600,66.79
11,1532347200,66.41
12,1532350800,67.0
13,1532354400,66.9
14,1532358000,66.3
15,1532361600,65.41
16,1532365200,65.4
17,1532368800,65.4
18,1532372400,65.36
19,1532376000,64.39
20,1532379600,65.41
21,1532383200,66.24
22,1532386800,66.01
23,1532390400,63.3
0,1532394000,64.75
1,1532397600,63.18
2,1532401200,61.17
3,1532404800,58.68
4,1532408400,58.4
5,1532412000,59.88
6,1532415600,62.21
7,1532419200,63.68
8,1532422800,65.99
9,1532426400,67.07
10,1532430000,67.81
11,1532433600,67.98
12,1532437200,68.81
13,1532440800,68.81
14,1532444400,67.98
15,1532448000,67.35
16,1532451600,67.01
17,1532455200,67.0
18,1532458800,65.67
19,1532462400,65.51
20,1532466000,64.22
21,1532469600,65.36
22,1532473200,65.01
23,1532476800,65.39
0,1532480400,63.75
1,1532484000,62.21
2,1532487600,60.0
3,1532491200,57.93
4,1532494800,57.43
5,1532498400,58.43
6,1532502000,62.46
7,1532505600,63.9
8,1532509200,65.33
9,1532512800,66.39
10,1532516400,67.0
11,1532520000,67.0
12,1532523600,68.69
13,1532527200,68.02
14,1532530800,67.81
15,1532534400,67.0
16,1532538000,67.0
17,1532541600,67.0
18,1532545200,65.8
19,1532548800,66.9
20,1532552400,65.67
21,1532556000,66.66
22,1532559600,66.39
23,1532563200,63.64
0,1532566800,65.67
1,1532570400,64.23
2,1532574000,63.5
3,1532577600,62.21
4,1532581200,62.21
5,1532584800,63.18
6,1532588400,64.39
7,1532592000,65.01
8,1532595600,66.09
9,1532599200,67.09
10,1532602800,68.0
11,1532606400,68.09
12,1532610000,68.98
13,1532613600,68.99
14,1532617200,68.0
15,1532620800,67.22
16,1532624400,67.0
17,1532628000,67.09
18,1532631600,67.19
19,1532635200,67.59
20,1532638800,66.3
21,1532642400,65.36
22,1532646000,65.7
23,1532649600,58.21
0,1532653200,65.5
1,1532656800,64.21
2,1532660400,63.19
3,1532664000,62.21
4,1532667600,62.39
5,1532671200,63.43
6,1532674800,65.41
7,1532678400,65.67
8,1532682000,66.84
9,1532685600,68.09
10,1532689200,68.41
11,1532692800,68.36
12,1532696400,68.86
13,1532700000,67.61
14,1532703600,66.03
15,1532707200,64.88
16,1532710800,64.23
17,1532714400,63.9
18,1532718000,63.12
19,1532721600,62.46
20,1532725200,62.21
21,1532728800,62.21
22,1532732400,62.14
23,1532736000,65.7
0,1532739600,64.0
1,1532743200,63.9
2,1532746800,63.2
3,1532750400,62.21
4,1532754000,62.21
5,1532757600,62.21
6,1532761200,62.8
7,1532764800,62.5
8,1532768400,63.1
9,1532772000,62.8
10,1532775600,64.01
11,1532779200,64.39
12,1532782800,64.71
13,1532786400,65.0
14,1532790000,64.39
15,1532793600,64.14
16,1532797200,63.06
17,1532800800,62.21
18,1532804400,62.14
19,1532808000,62.21
20,1532811600,63.9
21,1532815200,65.67
22,1532818800,65.86
23,1532822400,62.8
0,1532826000,66.21
1,1532829600,64.67
2,1532833200,62.21
3,1532836800,63.0
4,1532840400,62.0
5,1532844000,60.61
6,1532847600,58.81
7,1532851200,56.75
8,1532854800,56.79
9,1532858400,55.47
10,1532862000,57.99
11,1532865600,58.43
12,1532869200,58.91
13,1532872800,61.0
14,1532876400,61.11
15,1532880000,58.19
16,1532883600,54.25
17,1532887200,53.93
18,1532890800,52.15
19,1532894400,55.76
20,1532898000,57.43
21,1532901600,63.71
22,1532905200,65.4
23,1532908800,66.3
0,1532912400,62.21
1,1532916000,60.4
2,1532919600,57.85
3,1532923200,56.41
4,1532926800,56.03
5,1532930400,58.01
6,1532934000,63.18
7,1532937600,64.07
8,1532941200,65.7
9,1532944800,67.53
10,1532948400,67.8
11,1532952000,67.8
12,1532955600,67.98
13,1532959200,68.01
14,1532962800,67.55
15,1532966400,66.3
16,1532970000,65.86
17,1532973600,65.86
18,1532977200,65.35
19,1532980800,64.8
20,1532984400,65.67
21,1532988000,66.8
22,1532991600,66.92
23,1532995200,60.91
0,1532998800,65.67
1,1533002400,65.07
2,1533006000,63.9
3,1533009600,62.5
4,1533013200,62.21
5,1533016800,63.0
6,1533020400,64.5
7,1533024000,64.39
8,1533027600,65.77
9,1533031200,66.3
10,1533034800,67.08
11,1533038400,67.42
12,1533042000,67.97
13,1533045600,68.19
14,1533049200,67.97
15,1533052800,67.42
16,1533056400,66.9
17,1533060000,66.3
18,1533063600,65.67
19,1533067200,65.96
20,1533070800,65.32
21,1533074400,65.32
22,1533078000,64.14
23,1533081600,62.51
0,1533085200,62.01
1,1533088800,58.01
2,1533092400,54.25
3,1533096000,52.74
4,1533099600,52.3
5,1533103200,52.33
6,1533106800,55.0
7,1533110400,58.44
8,1533114000,63.9
9,1533117600,65.1
10,1533121200,65.7
11,1533124800,66.8
12,1533128400,67.97
13,1533132000,68.34
14,1533135600,68.19
15,1533139200,67.89
16,1533142800,67.51
17,1533146400,67.0
18,1533150000,65.87
19,1533153600,65.87
20,1533157200,65.01
21,1533160800,65.86
22,1533164400,65.32
23,1533168000,66.66
0,1533171600,60.71
1,1533175200,58.4
2,1533178800,54.9
3,1533182400,53.2
4,1533186000,52.93
5,1533189600,53.2
6,1533193200,58.07
7,1533196800,62.21
8,1533200400,64.66
9,1533204000,65.7
10,1533207600,65.7
11,1533211200,66.66
12,1533214800,68.02
13,1533218400,68.89
14,1533222000,68.86
15,1533225600,68.5
16,1533229200,68.48
17,1533232800,68.5
18,1533236400,67.98
19,1533240000,69.41
20,1533243600,68.0
21,1533247200,69.81
22,1533250800,69.3
23,1533254400,65.7
0,1533258000,67.76
1,1533261600,65.6
2,1533265200,63.9
3,1533268800,62.21
4,1533272400,62.14
5,1533276000,62.68
6,1533279600,65.67
7,1533283200,67.76
8,1533286800,69.21
9,1533290400,70.26
10,1533294000,70.46
11,1533297600,70.0
12,1533301200,70.7
13,1533304800,70.41
14,1533308400,70.0
15,1533312000,69.0
16,1533315600,68.0
17,1533319200,69.72
