,timestamp,dap,idp,spread
0,1514764800,27.6,15.2,-12.400000000000002
1,1514768400,28.1,28.1,0.0
2,1514772000,33.0,33.0,0.0
3,1514775600,32.9,32.4,-0.5
4,1514779200,28.1,38.11,10.009999999999998
5,1514782800,27.6,22.6,-5.0
6,1514786400,24.6,24.61,0.00999999999999801
7,1514790000,20.1,15.1,-5.000000000000002
8,1514793600,19.9,37.1,17.200000000000003
9,1514797200,19.84,37.1,17.26
10,1514800800,19.9,14.9,-4.999999999999998
11,1514804400,19.9,19.9,0.0
12,1514808000,19.9,14.23,-5.669999999999998
13,1514811600,23.6,23.61,0.00999999999999801
14,1514815200,25.1,24.46,-0.6400000000000006
15,1514818800,23.6,4.0,-19.6
16,1514822400,24.6,23.96,-0.6400000000000006
17,1514826000,25.1,20.1,-5.0
18,1514829600,27.6,22.6,-5.0
19,1514833200,27.6,15.93,-11.670000000000002
20,1514836800,28.1,22.92,-5.18
21,1514840400,32.9,20.1,-12.799999999999997
22,1514844000,28.1,23.1,-5.0
23,1514847600,28.1,24.42,-3.6799999999999997
24,1514851200,39.63,36.64,-2.990000000000002
25,1514854800,19.9,9.34,-10.559999999999999
26,1514858400,27.6,22.6,-5.0
27,1514862000,19.9,0.8,-19.099999999999998
28,1514865600,19.84,14.84,-5.0
29,1514869200,19.1,14.1,-5.000000000000002
30,1514872800,19.9,14.9,-4.999999999999998
31,1514876400,22.58,22.58,0.0
32,1514880000,41.92,42.37,0.44999999999999574
33,1514883600,47.95,49.88,1.9299999999999997
34,1514887200,49.9,54.33,4.43
35,1514890800,50.5,50.0,-0.5
36,1514894400,49.7,51.5,1.7999999999999972
37,1514898000,48.16,54.33,6.170000000000002
38,1514901600,48.02,54.45,6.43
39,1514905200,47.64,49.65,2.009999999999998
40,1514908800,46.38,50.08,3.6999999999999957
41,1514912400,46.4,49.14,2.740000000000002
42,1514916000,49.71,49.72,0.00999999999999801
43,1514919600,52.25,52.83,0.5799999999999983
44,1514923200,53.47,51.67,-1.7999999999999972
45,1514926800,55.54,54.5,-1.0399999999999991
46,1514930400,55.02,46.99,-8.030000000000001
47,1514934000,50.5,48.0,-2.5
48,1514937600,41.69,41.74,0.05000000000000426
49,1514941200,28.1,20.31,-7.790000000000003
50,1514944800,40.69,41.69,1.0
51,1514948400,30.69,27.6,-3.09
52,1514952000,30.69,20.31,-10.380000000000003
53,1514955600,30.69,25.69,-5.0
54,1514959200,30.69,25.69,-5.0
55,1514962800,39.11,37.58,-1.5300000000000011
56,1514966400,41.69,29.18,-12.509999999999998
57,1514970000,51.76,52.0,0.240000000000002
58,1514973600,53.9,53.9,0.0
59,1514977200,54.45,54.45,0.0
60,1514980800,53.42,54.45,1.0300000000000011
61,1514984400,52.26,54.26,2.0
62,1514988000,52.0,54.19,2.1899999999999977
63,1514991600,50.76,54.33,3.5700000000000003
64,1514995200,49.96,51.0,1.0399999999999991
65,1514998800,49.48,52.0,2.520000000000003
66,1515002400,51.0,53.99,2.990000000000002
67,1515006000,53.05,52.33,-0.7199999999999989
68,1515009600,53.47,55.47,2.0
69,1515013200,53.9,51.9,-2.0
70,1515016800,53.42,55.4,1.9799999999999969
71,1515020400,51.01,50.41,-0.6000000000000014
72,1515024000,40.0,40.0,0.0
73,1515027600,41.11,41.11,0.0
74,1515031200,44.19,45.19,1.0
75,1515034800,42.11,42.51,0.3999999999999986
76,1515038400,41.11,46.11,5.0
77,1515042000,41.09,27.6,-13.490000000000002
78,1515045600,40.08,30.0,-10.079999999999998
79,1515049200,39.11,44.11,5.0
80,1515052800,39.1,48.57,9.469999999999999
81,1515056400,47.23,49.93,2.700000000000003
82,1515060000,49.14,50.48,1.3399999999999963
83,1515063600,49.63,49.96,0.3299999999999983
84,1515067200,48.86,38.1,-10.759999999999998
85,1515070800,48.36,37.06,-11.299999999999997
86,1515074400,48.19,41.69,-6.5
87,1515078000,45.58,49.33,3.75
88,1515081600,44.19,49.13,4.940000000000005
89,1515085200,44.19,49.0,4.810000000000002
90,1515088800,50.08,50.78,0.7000000000000028
91,1515092400,49.96,50.46,0.5
92,1515096000,49.14,48.92,-0.21999999999999886
93,1515099600,49.36,48.36,-1.0
94,1515103200,48.97,48.97,0.0
95,1515106800,48.11,49.32,1.2100000000000009
96,1515110400,55.01,55.01,0.0
97,1515114000,34.85,44.66,9.809999999999995
98,1515117600,34.85,29.85,-5.0
99,1515121200,20.1,20.08,-0.020000000000003126
100,1515124800,16.1,16.07,-0.030000000000001137
101,1515128400,14.6,3.0,-11.6
102,1515132000,13.51,16.0,2.49
103,1515135600,23.96,22.0,-1.9600000000000009
104,1515139200,40.1,35.35,-4.75
105,1515142800,49.34,51.0,1.6599999999999966
106,1515146400,51.73,54.02,2.2900000000000063
107,1515150000,53.27,56.27,3.0
108,1515153600,52.02,55.5,3.479999999999997
109,1515157200,51.95,53.95,2.0
110,1515160800,52.02,56.56,4.539999999999999
111,1515164400,51.95,54.25,2.299999999999997
112,1515168000,52.53,54.53,2.0
113,1515171600,53.99,55.99,2.0
114,1515175200,56.35,58.35,2.0
115,1515178800,58.19,60.19,2.0
116,1515182400,58.76,70.0,11.240000000000002
117,1515186000,60.58,66.58,6.0
118,1515189600,61.01,64.47,3.460000000000001
119,1515193200,58.05,60.05,2.0
120,1515196800,46.95,46.95,0.0
121,1515200400,57.56,47.3,-10.260000000000005
122,1515204000,51.99,41.59,-10.399999999999999
123,1515207600,44.19,34.99,-9.199999999999996
124,1515211200,40.01,41.11,1.1000000000000014
125,1515214800,30.75,33.25,2.5
126,1515218400,30.5,47.43,16.93
127,1515222000,30.5,35.5,5.0
128,1515225600,36.98,42.1,5.1200000000000045
129,1515229200,43.01,38.35,-4.659999999999997
130,1515232800,48.19,48.19,0.0
131,1515236400,55.01,49.99,-5.019999999999996
132,1515240000,56.64,52.19,-4.450000000000003
133,1515243600,55.38,53.38,-2.0
134,1515247200,52.07,53.07,1.0
135,1515250800,48.19,49.33,1.1400000000000006
136,1515254400,42.75,40.74,-2.009999999999998
137,1515258000,39.51,38.97,-0.5399999999999991
138,1515261600,44.22,44.22,0.0
139,1515265200,49.98,51.0,1.0200000000000031
140,1515268800,48.71,48.71,0.0
141,1515272400,50.0,45.0,-5.0
142,1515276000,50.0,45.01,-4.990000000000002
143,1515279600,48.69,48.69,0.0
144,1515283200,66.0,60.0,-6.0
145,1515286800,42.16,47.67,5.510000000000005
146,1515290400,34.39,43.99,9.600000000000001
147,1515294000,32.32,43.99,11.670000000000002
148,1515297600,30.39,30.39,0.0
149,1515301200,30.29,30.29,0.0
150,1515304800,29.89,29.89,0.0
151,1515308400,29.89,42.59,12.700000000000003
152,1515312000,29.89,44.89,15.0
153,1515315600,30.89,44.2,13.310000000000002
154,1515319200,43.01,47.67,4.660000000000004
155,1515322800,49.67,49.67,0.0
156,1515326400,53.02,54.37,1.3499999999999943
157,1515330000,53.04,53.04,0.0
158,1515333600,54.07,56.48,2.4099999999999966
159,1515337200,53.99,53.99,0.0
160,1515340800,49.41,49.67,0.2600000000000051
161,1515344400,48.69,46.19,-2.5
162,1515348000,54.19,53.65,-0.5399999999999991
163,1515351600,57.06,61.27,4.210000000000001
164,1515355200,63.19,67.0,3.8100000000000023
165,1515358800,64.72,71.6,6.8799999999999955
166,1515362400,64.69,82.49,17.799999999999997
167,1515366000,64.62,72.65,8.030000000000001
168,1515369600,66.92,70.81,3.8900000000000006
169,1515373200,66.69,67.89,1.2000000000000028
170,1515376800,57.55,51.89,-5.659999999999997
171,1515380400,53.01,51.89,-1.1199999999999974
172,1515384000,50.14,50.45,0.3100000000000023
173,1515387600,49.54,50.64,1.1000000000000014
174,1515391200,51.09,51.4,0.30999999999999517
175,1515394800,60.0,60.0,0.0
176,1515398400,65.59,65.8,0.20999999999999375
177,1515402000,65.94,69.94,4.0
178,1515405600,68.59,70.82,2.2299999999999898
179,1515409200,70.62,72.63,2.009999999999991
180,1515412800,69.48,79.84,10.36
181,1515416400,69.46,79.84,10.38000000000001
182,1515420000,69.42,76.36,6.939999999999998
183,1515423600,68.92,72.32,3.3999999999999915
184,1515427200,68.59,76.45,7.859999999999999
185,1515430800,67.09,75.0,7.909999999999997
186,1515434400,67.09,73.59,6.5
187,1515438000,68.71,72.21,3.5
188,1515441600,69.69,78.0,8.310000000000002
189,1515445200,70.88,74.98,4.1000000000000085
190,1515448800,70.62,79.73,9.11
191,1515452400,68.92,73.92,5.0
192,1515456000,62.31,53.01,-9.300000000000004
193,1515459600,68.71,71.0,2.2900000000000063
194,1515463200,54.32,49.99,-4.329999999999998
195,1515466800,49.69,51.59,1.9000000000000057
196,1515470400,48.99,50.89,1.8999999999999986
197,1515474000,46.99,47.42,0.4299999999999997
198,1515477600,45.92,45.6,-0.3200000000000003
199,1515481200,47.29,47.5,0.21000000000000085
200,1515484800,55.9,51.9,-4.0
201,1515488400,58.99,56.1,-2.8900000000000006
202,1515492000,64.58,64.58,0.0
203,1515495600,64.3,64.3,0.0
204,1515499200,61.35,53.77,-7.579999999999998
205,1515502800,58.44,58.44,0.0
206,1515506400,57.55,57.32,-0.22999999999999687
207,1515510000,55.14,55.14,0.0
208,1515513600,55.13,55.63,0.5
209,1515517200,56.07,55.06,-1.009999999999998
210,1515520800,59.01,56.01,-3.0
211,1515524400,67.02,59.39,-7.6299999999999955
212,1515528000,69.02,64.02,-5.0
213,1515531600,69.55,67.0,-2.549999999999997
214,1515535200,69.46,63.46,-5.999999999999993
215,1515538800,67.27,62.56,-4.709999999999994
216,1515542400,44.22,46.52,2.3000000000000043
217,1515546000,61.58,57.58,-4.0
218,1515549600,51.0,49.8,-1.2000000000000028
219,1515553200,49.0,46.99,-2.009999999999998
220,1515556800,47.29,47.29,0.0
221,1515560400,47.09,46.69,-0.4000000000000057
222,1515564000,46.99,46.0,-0.990000000000002
223,1515567600,50.06,47.06,-3.0
224,1515571200,61.58,52.0,-9.579999999999998
225,1515574800,66.97,66.97,0.0
226,1515578400,67.45,67.45,0.0
227,1515582000,65.73,61.43,-4.300000000000004
228,1515585600,58.68,54.11,-4.57
229,1515589200,58.01,53.99,-4.019999999999996
230,1515592800,49.54,47.1,-2.4399999999999977
231,1515596400,47.1,49.0,1.8999999999999986
232,1515600000,47.98,50.5,2.520000000000003
233,1515603600,48.9,50.0,1.1000000000000014
234,1515607200,51.9,52.0,0.10000000000000142
235,1515610800,52.69,52.69,0.0
236,1515614400,55.13,55.13,0.0
237,1515618000,60.3,60.3,0.0
238,1515621600,58.05,57.95,-0.09999999999999432
239,1515625200,46.84,49.99,3.1499999999999986
240,1515628800,57.58,59.02,1.4400000000000048
241,1515632400,39.43,43.1,3.6700000000000017
242,1515636000,37.0,43.0,6.0
243,1515639600,34.2,39.2,5.0
244,1515643200,33.0,42.0,9.0
245,1515646800,33.05,41.1,8.050000000000004
246,1515650400,37.09,40.09,3.0
247,1515654000,41.5,45.49,3.990000000000002
248,1515657600,53.07,53.07,0.0
249,1515661200,57.22,57.49,0.2700000000000031
250,1515664800,59.02,59.0,-0.020000000000003126
251,1515668400,57.58,58.1,0.5200000000000031
252,1515672000,57.45,57.49,0.03999999999999915
253,1515675600,54.61,55.0,0.39000000000000057
254,1515679200,54.83,52.85,-1.9799999999999969
255,1515682800,54.74,53.78,-0.9600000000000009
256,1515686400,54.01,47.39,-6.619999999999997
257,1515690000,54.96,52.98,-1.980000000000004
258,1515693600,57.47,55.97,-1.5
259,1515697200,57.83,55.99,-1.8399999999999963
260,1515700800,59.08,57.1,-1.9799999999999969
261,1515704400,63.03,62.03,-1.0
262,1515708000,62.55,57.57,-4.979999999999997
263,1515711600,58.17,60.67,2.5
264,1515715200,61.59,56.59,-5.0
265,1515718800,55.57,47.0,-8.57
266,1515722400,49.0,47.0,-2.0
267,1515726000,46.15,46.64,0.490000000000002
268,1515729600,46.01,46.51,0.5
269,1515733200,46.13,50.99,4.859999999999999
270,1515736800,47.29,47.0,-0.28999999999999915
271,1515740400,56.0,50.1,-5.899999999999999
272,1515744000,61.97,60.58,-1.3900000000000006
273,1515747600,66.58,63.1,-3.479999999999997
274,1515751200,66.89,65.34,-1.5499999999999972
275,1515754800,67.19,62.19,-5.0
276,1515758400,66.34,61.78,-4.560000000000002
277,1515762000,63.82,63.09,-0.7299999999999969
278,1515765600,63.86,60.99,-2.8699999999999974
279,1515769200,61.59,59.57,-2.020000000000003
280,1515772800,61.58,58.1,-3.479999999999997
281,1515776400,61.59,60.09,-1.5
282,1515780000,61.97,58.51,-3.460000000000001
283,1515783600,66.36,64.84,-1.519999999999996
284,1515787200,66.89,65.39,-1.5
285,1515790800,66.89,61.92,-4.969999999999999
286,1515794400,66.16,61.16,-5.0
287,1515798000,63.57,58.57,-5.0
288,1515801600,58.15,47.83,-10.32
289,1515805200,56.02,56.0,-0.020000000000003126
290,1515808800,48.14,51.0,2.8599999999999994
291,1515812400,46.6,47.6,1.0
292,1515816000,46.1,46.1,0.0
293,1515819600,46.2,45.75,-0.45000000000000284
294,1515823200,46.6,46.61,0.00999999999999801
295,1515826800,47.13,47.0,-0.13000000000000256
296,1515830400,50.05,53.33,3.280000000000001
297,1515834000,50.98,50.98,0.0
298,1515837600,58.16,58.16,0.0
299,1515841200,60.76,58.72,-2.039999999999999
300,1515844800,60.5,55.51,-4.990000000000002
301,1515848400,59.5,54.51,-4.990000000000002
302,1515852000,59.07,58.09,-0.9799999999999969
303,1515855600,58.7,56.68,-2.020000000000003
304,1515859200,55.57,44.0,-11.57
305,1515862800,54.99,49.99,-5.0
306,1515866400,56.01,51.01,-5.0
307,1515870000,61.0,53.0,-8.0
308,1515873600,61.97,57.69,-4.280000000000001
309,1515877200,63.82,58.83,-4.990000000000002
310,1515880800,62.11,59.55,-2.5600000000000023
311,1515884400,59.54,50.84,-8.699999999999996
312,1515888000,61.24,59.25,-1.990000000000002
313,1515891600,48.7,49.7,1.0
314,1515895200,45.27,47.27,2.0
315,1515898800,43.92,47.0,3.0799999999999983
316,1515902400,42.1,48.0,5.899999999999999
317,1515906000,42.09,45.09,3.0
318,1515909600,42.1,46.0,3.8999999999999986
319,1515913200,43.92,45.0,1.0799999999999983
320,1515916800,45.01,48.65,3.6400000000000006
321,1515920400,45.21,49.5,4.289999999999999
322,1515924000,47.66,50.0,2.3400000000000034
323,1515927600,53.9,55.89,1.990000000000002
324,1515931200,54.8,54.8,0.0
325,1515934800,54.8,56.79,1.990000000000002
326,1515938400,58.11,58.11,0.0
327,1515942000,58.53,61.24,2.710000000000001
328,1515945600,53.9,51.92,-1.9799999999999969
329,1515949200,53.15,51.2,-1.9499999999999957
330,1515952800,54.8,54.8,0.0
331,1515956400,60.82,66.01,5.190000000000005
332,1515960000,64.97,66.01,1.0400000000000063
333,1515963600,67.19,66.69,-0.5
334,1515967200,67.92,68.91,0.9899999999999949
335,1515970800,66.01,66.01,0.0
336,1515974400,52.32,49.65,-2.6700000000000017
337,1515978000,60.82,57.8,-3.020000000000003
338,1515981600,53.6,50.58,-3.020000000000003
339,1515985200,47.66,46.5,-1.1599999999999966
340,1515988800,46.14,45.64,-0.5
341,1515992400,45.69,45.19,-0.5
342,1515996000,47.13,47.13,0.0
343,1515999600,55.55,47.13,-8.419999999999995
344,1516003200,60.9,60.66,-0.240000000000002
345,1516006800,64.99,64.67,-0.3199999999999932
346,1516010400,66.01,65.39,-0.6200000000000045
347,1516014000,65.03,65.77,0.7399999999999949
348,1516017600,62.07,62.74,0.6700000000000017
349,1516021200,61.01,61.59,0.5800000000000054
350,1516024800,60.9,61.89,0.990000000000002
351,1516028400,58.7,59.53,0.8299999999999983
352,1516032000,57.83,58.08,0.25
353,1516035600,56.0,48.0,-8.0
354,1516039200,57.83,56.32,-1.509999999999998
355,1516042800,61.59,53.6,-7.990000000000002
356,1516046400,64.28,63.78,-0.5
357,1516050000,65.23,65.23,0.0
358,1516053600,62.4,62.4,0.0
359,1516057200,58.15,58.1,-0.04999999999999716
360,1516060800,45.27,45.72,0.44999999999999574
361,1516064400,44.5,44.86,0.35999999999999943
362,1516068000,43.92,43.3,-0.6200000000000045
363,1516071600,39.47,42.1,2.6300000000000026
364,1516075200,38.64,37.23,-1.4100000000000037
365,1516078800,39.04,37.01,-2.030000000000001
366,1516082400,39.1,38.99,-0.10999999999999943
367,1516086000,43.03,42.03,-1.0
368,1516089600,51.89,49.7,-2.1899999999999977
369,1516093200,60.82,55.82,-5.0
370,1516096800,63.45,58.37,-5.080000000000005
371,1516100400,61.99,60.01,-1.980000000000004
372,1516104000,60.32,59.09,-1.2299999999999969
373,1516107600,58.03,53.39,-4.640000000000001
374,1516111200,56.16,52.67,-3.489999999999995
375,1516114800,54.5,54.4,-0.10000000000000142
376,1516118400,51.95,45.95,-6.0
377,1516122000,49.43,49.43,0.0
378,1516125600,52.1,50.1,-2.0
379,1516129200,59.02,54.02,-5.0
380,1516132800,61.59,60.32,-1.2700000000000031
381,1516136400,63.45,60.01,-3.440000000000005
382,1516140000,61.59,58.15,-3.440000000000005
383,1516143600,52.69,47.69,-5.0
384,1516147200,58.7,56.93,-1.7700000000000031
385,1516150800,42.64,42.69,0.04999999999999716
386,1516154400,40.0,42.27,2.270000000000003
387,1516158000,36.18,37.5,1.3200000000000003
388,1516161600,35.67,37.0,1.3299999999999983
389,1516165200,35.45,35.23,-0.22000000000000597
390,1516168800,36.45,37.0,0.5499999999999972
391,1516172400,41.51,41.17,-0.3399999999999963
392,1516176000,47.94,45.5,-2.4399999999999977
393,1516179600,58.7,56.27,-2.4299999999999997
394,1516183200,61.59,56.12,-5.470000000000006
395,1516186800,61.59,57.99,-3.6000000000000014
396,1516190400,56.35,51.3,-5.050000000000004
397,1516194000,54.97,53.87,-1.1000000000000014
398,1516197600,54.97,54.97,0.0
399,1516201200,54.83,53.5,-1.3299999999999983
400,1516204800,54.72,53.36,-1.3599999999999994
401,1516208400,54.73,53.23,-1.5
402,1516212000,56.58,55.19,-1.3900000000000006
403,1516215600,61.97,59.97,-2.0
404,1516219200,63.8,63.81,0.010000000000005116
405,1516222800,65.5,65.51,0.010000000000005116
406,1516226400,65.5,63.0,-2.5
407,1516230000,61.1,58.0,-3.1000000000000014
408,1516233600,60.07,59.52,-0.5499999999999972
409,1516237200,59.91,56.91,-3.0
410,1516240800,52.0,52.1,0.10000000000000142
411,1516244400,47.13,45.0,-2.1300000000000026
412,1516248000,45.65,45.0,-0.6499999999999986
413,1516251600,45.19,45.0,-0.18999999999999773
414,1516255200,45.96,41.99,-3.969999999999999
415,1516258800,54.97,53.54,-1.4299999999999997
416,1516262400,58.7,58.8,0.09999999999999432
417,1516266000,60.89,59.4,-1.490000000000002
418,1516269600,61.59,60.0,-1.5900000000000034
419,1516273200,61.37,60.37,-1.0
420,1516276800,60.89,60.78,-0.10999999999999943
421,1516280400,60.07,59.92,-0.14999999999999858
422,1516284000,60.41,60.27,-0.13999999999999346
423,1516287600,59.9,60.0,0.10000000000000142
424,1516291200,59.86,59.71,-0.14999999999999858
425,1516294800,59.81,59.7,-0.10999999999999943
426,1516298400,59.96,59.76,-0.20000000000000284
427,1516302000,61.2,61.0,-0.20000000000000284
428,1516305600,61.91,61.03,-0.8799999999999955
429,1516309200,62.39,62.39,0.0
430,1516312800,61.6,60.68,-0.9200000000000017
431,1516316400,60.89,60.0,-0.8900000000000006
432,1516320000,58.49,55.49,-3.0
433,1516323600,58.69,58.7,0.010000000000005116
434,1516327200,51.07,50.07,-1.0
435,1516330800,47.07,45.09,-1.9799999999999969
436,1516334400,45.27,44.77,-0.5
437,1516338000,45.09,44.09,-1.0
438,1516341600,45.09,43.19,-1.9000000000000057
439,1516345200,52.0,45.07,-6.93
440,1516348800,59.2,56.74,-2.460000000000001
441,1516352400,59.89,57.8,-2.0900000000000034
442,1516356000,59.96,57.8,-2.1600000000000037
443,1516359600,59.46,57.89,-1.5700000000000003
444,1516363200,58.7,57.7,-1.0
445,1516366800,56.58,56.58,0.0
446,1516370400,55.4,55.63,0.23000000000000398
447,1516374000,54.83,54.83,0.0
448,1516377600,52.01,53.73,1.7199999999999989
449,1516381200,52.0,52.38,0.38000000000000256
450,1516384800,54.83,54.83,0.0
451,1516388400,58.69,57.69,-1.0
452,1516392000,59.86,58.86,-1.0
453,1516395600,59.95,58.78,-1.1700000000000017
454,1516399200,59.46,56.9,-2.5600000000000023
455,1516402800,59.06,56.52,-2.539999999999999
456,1516406400,46.95,44.95,-2.0
457,1516410000,58.49,54.6,-3.8900000000000006
458,1516413600,58.99,49.0,-9.990000000000002
459,1516417200,58.99,50.59,-8.399999999999999
460,1516420800,58.49,41.5,-16.990000000000002
461,1516424400,47.0,42.0,-5.0
462,1516428000,46.95,42.11,-4.840000000000003
463,1516431600,46.95,42.11,-4.840000000000003
464,1516435200,42.74,41.4,-1.3400000000000034
465,1516438800,41.27,41.28,0.00999999999999801
466,1516442400,51.0,50.0,-1.0
467,1516446000,58.49,57.82,-0.6700000000000017
468,1516449600,57.8,55.19,-2.6099999999999994
469,1516453200,50.66,42.66,-8.0
470,1516456800,58.01,51.48,-6.530000000000001
471,1516460400,47.0,42.0,-5.0
472,1516464000,44.4,43.3,-1.1000000000000014
473,1516467600,44.2,49.2,5.0
474,1516471200,44.38,44.36,-0.020000000000003126
475,1516474800,49.38,47.0,-2.3800000000000026
476,1516478400,58.09,54.21,-3.8800000000000026
477,1516482000,58.49,56.13,-2.3599999999999994
478,1516485600,57.5,55.85,-1.6499999999999986
479,1516489200,46.05,46.49,0.44000000000000483
480,1516492800,59.54,59.54,0.0
481,1516496400,44.4,41.45,-2.9499999999999957
482,1516500000,44.4,41.68,-2.719999999999999
483,1516503600,39.05,35.0,-4.049999999999997
484,1516507200,38.12,33.42,-4.699999999999996
485,1516510800,38.1,42.6,4.5
486,1516514400,38.07,39.0,0.9299999999999997
487,1516518000,38.08,39.0,0.9200000000000017
488,1516521600,38.18,39.7,1.5200000000000031
489,1516525200,38.63,44.66,6.029999999999994
490,1516528800,40.35,45.34,4.990000000000002
491,1516532400,46.7,47.86,1.1599999999999966
492,1516536000,46.05,48.22,2.1700000000000017
493,1516539600,45.97,55.69,9.719999999999999
494,1516543200,47.93,45.93,-2.0
495,1516546800,45.66,47.1,1.4400000000000048
496,1516550400,44.2,45.49,1.2899999999999991
497,1516554000,41.69,47.0,5.310000000000002
498,1516557600,44.54,47.57,3.030000000000001
499,1516561200,58.03,59.44,1.4099999999999966
500,1516564800,60.9,61.58,0.6799999999999997
501,1516568400,61.97,63.5,1.5300000000000011
502,1516572000,63.43,65.0,1.5700000000000003
503,1516575600,61.8,64.5,2.700000000000003
504,1516579200,56.09,55.99,-0.10000000000000142
505,1516582800,58.03,59.37,1.3399999999999963
506,1516586400,44.72,47.68,2.960000000000001
507,1516590000,40.95,47.55,6.599999999999994
508,1516593600,40.35,45.35,5.0
509,1516597200,39.85,46.0,6.149999999999999
510,1516600800,40.2,40.95,0.75
511,1516604400,44.5,45.0,0.5
512,1516608000,58.03,58.13,0.10000000000000142
513,1516611600,59.01,61.01,2.0
514,1516615200,60.79,61.47,0.6799999999999997
515,1516618800,60.1,60.1,0.0
516,1516622400,58.7,58.11,-0.5900000000000034
517,1516626000,58.09,59.59,1.5
518,1516629600,58.01,59.35,1.3400000000000034
519,1516633200,55.69,58.32,2.6300000000000026
520,1516636800,52.73,55.91,3.1799999999999997
521,1516640400,52.16,52.16,0.0
522,1516644000,55.8,55.04,-0.759999999999998
523,1516647600,57.69,57.69,0.0
524,1516651200,59.03,58.53,-0.5
525,1516654800,61.01,58.4,-2.6099999999999994
526,1516658400,60.32,60.28,-0.03999999999999915
527,1516662000,57.86,51.62,-6.240000000000002
528,1516665600,61.69,61.07,-0.6199999999999974
529,1516669200,59.01,56.78,-2.229999999999997
530,1516672800,53.01,46.95,-6.059999999999995
531,1516676400,49.4,46.01,-3.3900000000000006
532,1516680000,47.43,45.15,-2.280000000000001
533,1516683600,47.43,45.19,-2.240000000000002
534,1516687200,47.76,45.24,-2.519999999999996
535,1516690800,53.48,52.41,-1.0700000000000003
536,1516694400,59.34,59.35,0.00999999999999801
537,1516698000,61.41,61.39,-0.01999999999999602
538,1516701600,61.8,61.81,0.010000000000005116
539,1516705200,61.62,61.69,0.07000000000000028
540,1516708800,60.69,61.32,0.6300000000000026
541,1516712400,59.55,59.55,0.0
542,1516716000,60.02,61.19,1.1699999999999946
543,1516719600,59.34,59.36,0.01999999999999602
544,1516723200,58.7,59.27,0.5700000000000003
545,1516726800,59.34,58.34,-1.0
546,1516730400,58.03,58.61,0.5799999999999983
547,1516734000,61.09,61.29,0.19999999999999574
548,1516737600,62.57,63.51,0.9399999999999977
549,1516741200,63.51,63.52,0.010000000000005116
550,1516744800,63.09,63.57,0.4799999999999969
551,1516748400,61.77,60.43,-1.3400000000000034
552,1516752000,57.69,59.54,1.8500000000000014
553,1516755600,61.59,58.9,-2.690000000000005
554,1516759200,59.75,57.83,-1.9200000000000017
555,1516762800,57.69,57.69,0.0
556,1516766400,53.01,49.83,-3.1799999999999997
557,1516770000,49.57,46.05,-3.520000000000003
558,1516773600,51.0,50.0,-1.0
559,1516777200,56.65,51.27,-5.3799999999999955
560,1516780800,58.7,58.7,0.0
561,1516784400,59.9,60.82,0.9200000000000017
562,1516788000,59.9,61.59,1.6900000000000048
563,1516791600,58.51,60.82,2.3100000000000023
564,1516795200,57.45,58.01,0.5599999999999952
565,1516798800,55.9,60.0,4.100000000000001
566,1516802400,55.83,54.83,-1.0
567,1516806000,53.56,56.85,3.289999999999999
568,1516809600,50.86,53.34,2.480000000000004
569,1516813200,50.09,50.09,0.0
570,1516816800,52.17,54.17,2.0
571,1516820400,57.45,61.24,3.789999999999999
572,1516824000,59.75,61.69,1.9399999999999977
573,1516827600,60.82,62.31,1.490000000000002
574,1516831200,60.01,61.69,1.6799999999999997
575,1516834800,59.0,60.82,1.8200000000000003
576,1516838400,43.09,46.12,3.029999999999994
577,1516842000,58.95,56.95,-2.0
578,1516845600,56.02,56.02,0.0
579,1516849200,47.76,55.5,7.740000000000002
580,1516852800,46.01,44.5,-1.509999999999998
581,1516856400,45.39,45.89,0.5
582,1516860000,45.39,49.93,4.539999999999999
583,1516863600,54.82,52.82,-2.0
584,1516867200,55.84,56.88,1.0399999999999991
585,1516870800,58.68,57.34,-1.3399999999999963
586,1516874400,59.11,59.98,0.8699999999999974
587,1516878000,58.95,59.77,0.8200000000000003
588,1516881600,58.19,56.99,-1.1999999999999957
589,1516885200,56.94,56.94,0.0
590,1516888800,56.92,56.32,-0.6000000000000014
591,1516892400,55.69,59.42,3.730000000000004
592,1516896000,51.89,51.89,0.0
593,1516899600,49.0,53.14,4.140000000000001
594,1516903200,49.37,54.37,5.0
595,1516906800,55.69,53.71,-1.9799999999999969
596,1516910400,57.69,57.79,0.10000000000000142
597,1516914000,57.98,58.05,0.07000000000000028
598,1516917600,54.19,59.42,5.230000000000004
599,1516921200,48.17,59.14,10.969999999999999
600,1516924800,54.77,53.46,-1.3100000000000023
601,1516928400,42.61,42.61,0.0
602,1516932000,38.12,43.1,4.980000000000004
603,1516935600,37.59,44.42,6.829999999999998
604,1516939200,37.39,43.92,6.530000000000001
605,1516942800,37.09,36.85,-0.240000000000002
606,1516946400,36.84,37.04,0.19999999999999574
607,1516950000,39.91,42.14,2.230000000000004
608,1516953600,51.27,51.25,-0.020000000000003126
609,1516957200,57.3,56.3,-1.0
610,1516960800,58.01,58.2,0.19000000000000483
611,1516964400,57.6,57.6,0.0
612,1516968000,53.75,52.2,-1.5499999999999972
613,1516971600,50.23,47.23,-3.0
614,1516975200,49.2,46.71,-2.490000000000002
615,1516978800,48.96,46.06,-2.8999999999999986
616,1516982400,48.25,46.35,-1.8999999999999986
617,1516986000,48.25,45.05,-3.200000000000003
